doc_id,topic,association
uuid-d8c16f1688984c82ba44fcf8f649da88,,0
uuid-fd8182c19c344f9886be43f1450c3450,,0
uuid-f8274093baf64d98a7b57068dc026145,,0
uuid-20ab497189204c8db69b3acc574a3b9f,,0
uuid-2b3295d8978d4805970650d032800977,,0
uuid-66ebc4df58fc48b9ad1fc21ed7ac090a,,0
uuid-1a3cc4cd3bce48049d4c81ac5e351103,,0
uuid-1a911851340a47b0a526e218fca0bb78,,0
uuid-5b718984a32342b293f7a9196d8124ff,,0
uuid-299c338864614406b774701514a27862,,0
uuid-4dfb5803d40f430e959a2b4625be0398,,0
uuid-4f753138837e4f80aa8dee4271313577,,0
uuid-d657b1b7b45c4bdf9f6b88f7b62f19ba,,0
uuid-b8fe10fae4964e8395a99eb670a3cba1,,0
uuid-0310d0dfc4bd437f80afbf1027c12098,,0
uuid-df4ccf41841649438f1b8f56f9820bcd,,0
uuid-46da84891e8b4f48a6758ee93c7f0efa,,0
uuid-845025b4df8c43b58dbe74ab41305030,,0
uuid-a3b49149bfab44059e56a67fa2d781aa,,0
uuid-3eaaa77588c14d3c8496e97cd9c38ca5,,0
uuid-bb8fcf0110f440ebb8169f3993aa2f2f,,0
uuid-1a1fa8d7d3c34310b13cdfb59b36c383,,0
uuid-21a5a71040a0470586bc6c20d3f5c204,,0
uuid-313e66c82b2042e7b63aa3767acdbf4f,,0
uuid-c2fcca261a304489be9a8407ef975ef7,,0
uuid-b06dcd9da207427cb29be1394ba508b4,,0
uuid-4565b2d4136a452aa09cf56996e3a2f1,,0
uuid-755f36f7c827426ba5a37969e49ca849,,0
uuid-adfafee8001943d6bbbdb630b4a3fc43,,0
uuid-a39aaf7c01ea482b9c5b40e6721f65eb,,0
uuid-5915d56f63d046e1a9d2a6c801cfd458,,0
uuid-f60ff7c43a124368a669512b46e2d609,,0
uuid-5768a6ecf93d4c12a8887dce7dd22415,,0
uuid-2c78b94bff6b4605a6562555e5ac5611,,0
uuid-56c58ae26f994932a9ae5c3011b543a5,,0
uuid-7c8f0fe441144e04b205aee0e3a27667,,0
uuid-5c97699640f74ea0887717c02d52f37f,,0
uuid-6e6d0659bdfc4869be592b4fd9d38b66,,0
uuid-af386c20ccfa448680466bb01e0a0ab2,,0
uuid-d9133e38180545bc94b3262c93b0a969,,0
uuid-70ec72587f694b3382df0945a7a59099,,0
uuid-d50ce1b606a944aab631b1edf2e8433a,,0
uuid-be7f5c5284394aeba3fc76156d4a1197,,0
uuid-6671d16b84e445459a2ee75cb20df5f7,,0
uuid-806f1435c9fd414ea10736249e9e9551,,0
uuid-a2a4be4772094049a0e4ccd44dd8b110,,0
uuid-f3257632107a459fbd23fa27c3c65ad7,,0
uuid-5de02a76bd2647d18e3b52e0b0f830c8,,0
uuid-1114db56baf74815acb89f249338b0ba,,0
uuid-5183b1e7461c4b2585110333d92fc543,,0
uuid-8ecae40de4234323bf73bf77557e2219,,0
uuid-3ac27bd160394156a102e1c895324bfe,,0
uuid-f81d440735b14eee8b5582d057d91229,,0
uuid-3d72e470fb7a444bae7f4df171994085,,0
uuid-0b13ab6d551f4cfabe9479a4ad461bb4,,0
uuid-cdcb6e37a21c4dbfa565ecf54e9ea8c6,,0
uuid-8d84045f32674279888a2a067353b873,,0
uuid-793bc17e537d4d9796d9116b3a5d7d24,,0
uuid-f10e7f03d3fe4ed5a995bee9a0d80349,,0
uuid-d96359227ef84c3fa112adb5603b5845,,0
uuid-f1976a5a231d470b957dd29a821b1d3a,,0
uuid-769791de679d4dc49cd983c0890cd03a,,0
uuid-abfd05db85d84b738a1f75f427cb8599,,0
uuid-c0f780d3189747f7a98b7e68e63f5fa9,,0
uuid-5e6e352d3147410a80f026a1be28ea03,,0
uuid-965fd986d3224f20af7907619aa9fc34,,0
uuid-62537a413e954f26a5902c6dce37eb81,,0
uuid-0cf6f4fab4a94a6283ed5c17af81b114,,0
uuid-f4efc96d5fab41e393902db44fbfce0d,,0
uuid-62807e4ddf7c47e58095434e77d336e9,,0
uuid-39c88c83b5fa4905aeef5928491e6522,,0
uuid-392114e81e8c442ea0f8be06be2a32da,,0
uuid-8cd162bd21294f26b7bb5bb06f8fe0bc,,0
uuid-729af8b143c244639b3a7966d420bf45,,0
uuid-b49ae26d22b04eacae6f470d6f98ac84,,0
uuid-3278855c937b444281f7f48cdeb2febe,,0
uuid-5c12e66bfa2a43ab8b53d35c39037595,,0
uuid-82df6862c42448b68246b4306b947d94,,0
uuid-b0b7f850483545d18a144be4aac46afe,,0
uuid-a5e2de2ef8c7462fb61843c730ddab73,,0
uuid-5f9d514fb8cd4146a8eefe5c024d4a5d,,0
uuid-124f538376bd44099ed05e61598d60c5,,0
uuid-41ea73c772fc4fb5b1ba6f5c47cebdc5,,0
uuid-718bfc201f324671b1622c0d5d163091,,0
uuid-b3a9f02495c143639350592632adc820,,0
uuid-716114aebb2c418da4b69e9abe0f4aaf,,0
uuid-85be526a8f8e4d4da682594905e27d7c,,0
uuid-4286ae9f822c4b34b6fc4f9e71977cd9,,0
uuid-bc42c4e0722946318fd5d6463c256c3a,,0
uuid-88bdf9b72a3a4c7485c1642674f47df1,,0
uuid-bbf99841c4c4438383beed0a58118258,,0
uuid-d41e6aa88d3b4bb5b223eeb069b0d5a2,,0
uuid-165e17539fb3464a98b2442f9cd5729d,,0
uuid-5a1d1e889dd84758a6c41a103fd83986,,0
uuid-4f3ab7fec33f496bbcba5e8d32af5a13,,0
uuid-e7ff0bf5c1cd40c9a677b24a679bdc5a,,0
uuid-61aeff2e8395473c89f5f3a1513ae9b2,,0
uuid-23e2e9a07e874798ae56adf46cdb8804,,0
uuid-b179b95f31e749749f9a4056619861e1,,0
uuid-d8d2f2b49abf413fa28bc6c74f0901bc,,0
uuid-044e1a9972204303a5600a5684161237,,0
uuid-a35f73bd785a4691b04a06a4cf0de07f,,0
uuid-5f1436bc81d545169dea909ec3968c3e,,0
uuid-903e68f11b914a63b765af5e319520af,,0
uuid-90fadb3d2ce54697beddfc06eb37b8d6,,0
